"year","month","office","unit","line","source","object","approved","modified","reserved","accrued"
"2020","01","3303","03","0302","2","54317",24690.0,24690.0,0.0,0.0
"2020","01","3303","03","0302","2","54399",7200.0,7200.0,0.0,0.0
"2020","01","3303","03","0302","2","54401",330.0,330.0,0.0,0.0
"2020","01","3303","03","0302","2","54403",1720.0,1720.0,0.0,0.0
"2020","01","3303","03","0303","2","51101",82505.0,82505.0,0.0,0.0
"2020","01","3303","03","0303","2","51103",6875.0,6875.0,0.0,0.0
"2020","01","3303","03","0303","2","51104",5220.0,5220.0,0.0,0.0
"2020","01","3303","03","0303","2","51107",17090.0,17090.0,0.0,0.0
"2020","01","3303","03","0303","2","51401",10270.0,10270.0,0.0,0.0
"2020","01","3303","03","0303","2","51501",4735.0,4735.0,0.0,0.0
"2020","01","3303","03","0303","2","53105",5982630.0,5982630.0,0.0,0.0
"2020","01","3303","03","0303","2","54115",200.0,200.0,0.0,0.0
"2020","01","3303","04","0401","2","51101",1241625.0,1241625.0,0.0,0.0
"2020","01","3303","04","0401","2","51103",103475.0,103475.0,0.0,0.0
"2020","01","3303","04","0401","2","51104",83795.0,83795.0,0.0,0.0
"2020","01","3303","04","0401","2","51107",252715.0,252715.0,0.0,0.0
"2020","01","3303","04","0401","2","51201",162065.0,162065.0,0.0,0.0
"2020","01","3303","04","0401","2","51203",13510.0,13510.0,0.0,0.0
"2020","01","3303","04","0401","2","51204",7845.0,7845.0,0.0,0.0
"2020","01","3303","04","0401","2","51301",7075.0,7075.0,0.0,0.0
"2020","01","3303","04","0401","2","51302",34770.0,34770.0,0.0,0.0
"2020","01","3303","04","0401","2","51401",141315.0,141315.0,0.0,0.0
"2020","01","3303","04","0401","2","51402",20955.0,20955.0,0.0,0.0
"2020","01","3303","04","0401","2","51403",4130.0,4130.0,0.0,0.0
"2020","01","3303","04","0401","2","51501",83115.0,83115.0,0.0,0.0
"2020","01","3303","04","0401","2","51502",12560.0,12560.0,0.0,0.0
"2020","01","3303","04","0401","2","51503",3420.0,3420.0,0.0,0.0
"2020","01","3303","04","0401","2","54104",4520.0,4520.0,0.0,0.0
"2020","01","3303","04","0401","2","54105",250.0,250.0,0.0,0.0
"2020","01","3303","04","0401","2","54106",14935.0,14935.0,0.0,0.0
"2020","01","3303","04","0401","2","54107",12935.0,12935.0,0.0,0.0
"2020","01","3303","04","0401","2","54108",39140.0,39140.0,0.0,0.0
"2020","01","3303","04","0401","2","54112",100.0,100.0,0.0,0.0
"2020","01","3303","04","0401","2","54113",788735.0,788735.0,0.0,0.0
"2020","01","3303","04","0401","2","54114",1800.0,1800.0,0.0,0.0
"2020","01","3303","04","0401","2","54115",500.0,500.0,0.0,0.0
"2020","01","3303","04","0401","2","54199",20210.0,20210.0,0.0,0.0
"2020","01","3303","04","0401","2","54201",48155.0,48155.0,0.0,0.0
"2020","01","3303","04","0401","2","54202",38250.0,38250.0,0.0,0.0
"2020","01","3303","04","0401","2","54307",85985.0,85985.0,0.0,0.0
"2020","01","3303","04","0401","2","54399",51065.0,51065.0,0.0,0.0
"2020","01","3303","04","0401","2","54501",178600.0,178600.0,0.0,0.0
"2020","01","3303","04","0401","2","55599",11835.0,11835.0,0.0,0.0
"2020","01","3303","04","0401","2","55603",875.0,875.0,0.0,0.0
"2020","01","3303","04","0401","2","61101",3230.0,3230.0,0.0,0.0
"2020","01","3303","04","0401","2","61102",765.0,765.0,0.0,0.0
"2020","01","3303","04","0401","2","61103",99810.0,99810.0,0.0,0.0
"2020","01","3303","04","0401","2","61199",2445.0,2445.0,0.0,0.0
"2020","01","3303","04","0402","2","51101",5253775.0,5253775.0,0.0,0.0
"2020","01","3303","04","0402","2","51103",437810.0,437810.0,0.0,0.0
"2020","01","3303","04","0402","2","51104",320330.0,320330.0,0.0,0.0
"2020","01","3303","04","0402","2","51201",447775.0,447775.0,0.0,0.0
"2020","01","3303","04","0402","2","51203",37315.0,37315.0,0.0,0.0
"2020","01","3303","04","0402","2","51204",36280.0,36280.0,0.0,0.0
"2020","01","3303","04","0402","2","51207",77350.0,77350.0,0.0,0.0
"2020","01","3303","04","0402","2","51301",21165.0,21165.0,0.0,0.0
"2020","01","3303","04","0402","2","51302",171025.0,171025.0,0.0,0.0
"2020","01","3303","04","0402","2","51401",573275.0,573275.0,0.0,0.0
"2020","01","3303","04","0402","2","51402",47300.0,47300.0,0.0,0.0
"2020","01","3303","04","0402","2","51403",19715.0,19715.0,0.0,0.0
"2020","01","3303","04","0402","2","51501",363510.0,363510.0,0.0,0.0
"2020","01","3303","04","0402","2","51502",34705.0,34705.0,0.0,0.0
"2020","01","3303","04","0402","2","51503",16325.0,16325.0,0.0,0.0
"2020","01","3303","04","0402","2","54104",19650.0,19650.0,0.0,0.0
"2020","01","3303","04","0402","2","54105",3500.0,3500.0,0.0,0.0
"2020","01","3303","04","0402","2","54107",374890.0,374890.0,0.0,0.0
"2020","01","3303","04","0402","2","54108",2211965.0,2211965.0,0.0,0.0
"2020","01","3303","04","0402","2","54113",369070.0,369070.0,0.0,0.0
"2020","01","3303","04","0402","2","54114",13100.0,13100.0,0.0,0.0
"2020","01","3303","04","0402","2","54115",5650.0,5650.0,0.0,0.0
"2020","01","3303","04","0402","2","54199",48260.0,48260.0,0.0,0.0
"2020","01","3303","04","0402","2","54201",185335.0,185335.0,0.0,0.0
"2020","01","3303","04","0402","2","54202",129490.0,129490.0,0.0,0.0
"2020","01","3303","04","0402","2","54203",120.0,120.0,0.0,0.0
"2020","01","3303","04","0402","2","54307",53760.0,53760.0,0.0,0.0
"2020","01","3303","04","0402","2","54309",272185.0,272185.0,0.0,0.0
"2020","01","3303","04","0402","2","54317",46945.0,46945.0,0.0,0.0
"2020","01","3303","04","0402","2","54399",73515.0,73515.0,0.0,0.0
"2020","01","3303","04","0402","2","54401",1985.0,1985.0,0.0,0.0
"2020","01","3303","04","0402","2","54403",210.0,210.0,0.0,0.0
"2020","01","3303","04","0402","2","54501",194030.0,194030.0,0.0,0.0
"2020","01","3303","04","0402","2","55599",38630.0,38630.0,0.0,0.0
"2020","01","3303","04","0402","2","55603",765.0,765.0,0.0,0.0
"2020","01","3303","04","0402","2","61101",8845.0,8845.0,0.0,0.0
"2020","01","3303","04","0402","2","61102",5160.0,5160.0,0.0,0.0
"2020","01","3303","04","0402","2","61103",46925.0,46925.0,0.0,0.0
"2020","01","3303","04","0402","2","61108",1100.0,1100.0,0.0,0.0
"2020","01","3303","04","0402","2","61199",7515.0,7515.0,0.0,0.0
"2020","01","3303","04","0403","2","51101",3623280.0,3623280.0,0.0,0.0
"2020","01","3303","04","0403","2","51103",301930.0,301930.0,0.0,0.0
"2020","01","3303","04","0403","2","51104",197835.0,197835.0,0.0,0.0
"2020","01","3303","04","0403","2","51107",735360.0,735360.0,0.0,0.0
"2020","01","3303","04","0403","2","51201",600205.0,600205.0,0.0,0.0
"2020","01","3303","04","0403","2","51203",50020.0,50020.0,0.0,0.0
"2020","01","3303","04","0403","2","51204",44410.0,44410.0,0.0,0.0
"2020","01","3303","04","0403","2","51301",6740.0,6740.0,0.0,0.0
"2020","01","3303","04","0403","2","51302",142100.0,142100.0,0.0,0.0
"2020","01","3303","04","0403","2","51401",380910.0,380910.0,0.0,0.0
"2020","01","3303","04","0403","2","51402",65395.0,65395.0,0.0,0.0
"2020","01","3303","04","0403","2","51403",14845.0,14845.0,0.0,0.0
"2020","01","3303","04","0403","2","51501",253615.0,253615.0,0.0,0.0
"2020","01","3303","04","0403","2","51502",46510.0,46510.0,0.0,0.0
"2020","01","3303","04","0403","2","51503",12905.0,12905.0,0.0,0.0
"2020","01","3303","04","0403","2","54104",100550.0,100550.0,0.0,0.0
"2020","01","3303","04","0403","2","54105",3930.0,3930.0,0.0,0.0
"2020","01","3303","04","0403","2","54107",385645.0,385645.0,0.0,0.0
"2020","01","3303","04","0403","2","54108",484710.0,484710.0,0.0,0.0
"2020","01","3303","04","0403","2","54113",310210.0,310210.0,0.0,0.0
"2020","01","3303","04","0403","2","54114",14000.0,14000.0,0.0,0.0
"2020","01","3303","04","0403","2","54115",2740.0,2740.0,0.0,0.0
"2020","01","3303","04","0403","2","54199",72630.0,72630.0,0.0,0.0
"2020","01","3303","04","0403","2","54201",92040.0,92040.0,0.0,0.0
"2020","01","3303","04","0403","2","54202",16385.0,16385.0,0.0,0.0
"2020","01","3303","04","0403","2","54203",965.0,965.0,0.0,0.0
"2020","01","3303","04","0403","2","54309",244630.0,244630.0,0.0,0.0
"2020","01","3303","04","0403","2","54310",104005.0,104005.0,0.0,0.0
"2020","01","3303","04","0403","2","54316",400.0,400.0,0.0,0.0
"2020","01","3303","04","0403","2","54317",141195.0,141195.0,0.0,0.0
"2020","01","3303","04","0403","2","54399",36825.0,36825.0,0.0,0.0
"2020","01","3303","04","0403","2","54401",3300.0,3300.0,0.0,0.0
"2020","01","3303","04","0403","2","54501",123000.0,123000.0,0.0,0.0
"2020","01","3303","04","0403","2","55599",1420.0,1420.0,0.0,0.0
"2020","01","3303","04","0403","2","56304",1000.0,1000.0,0.0,0.0
"2020","01","3303","04","0403","2","61101",19160.0,19160.0,0.0,0.0
"2020","01","3303","04","0403","2","61102",7370.0,7370.0,0.0,0.0
"2020","01","3303","04","0403","2","61103",104080.0,104080.0,0.0,0.0
"2020","01","3303","04","0403","2","61199",4360.0,4360.0,0.0,0.0
"2020","01","3303","04","0404","2","51101",6074245.0,6074245.0,0.0,0.0
"2020","01","3303","04","0404","2","51103",506175.0,506175.0,0.0,0.0
"2020","01","3303","04","0404","2","51104",71955.0,71955.0,0.0,0.0
"2020","01","3303","04","0404","2","51201",1058770.0,1058770.0,0.0,0.0
"2020","01","3303","04","0404","2","51203",88230.0,88230.0,0.0,0.0
"2020","01","3303","04","0404","2","51204",96935.0,96935.0,0.0,0.0
"2020","01","3303","04","0404","2","51301",188490.0,188490.0,0.0,0.0
"2020","01","3303","04","0404","2","51302",180500.0,180500.0,0.0,0.0
"2020","01","3303","04","0404","2","51401",667825.0,667825.0,0.0,0.0
"2020","01","3303","04","0404","2","51402",117375.0,117375.0,0.0,0.0
"2020","01","3303","04","0404","2","51403",32690.0,32690.0,0.0,0.0
"2020","01","3303","04","0404","2","51501",421590.0,421590.0,0.0,0.0
"2020","01","3303","04","0404","2","51502",82075.0,82075.0,0.0,0.0
"2020","01","3303","04","0404","2","51503",25455.0,25455.0,0.0,0.0
"2020","01","3303","04","0404","2","54104",15800.0,15800.0,0.0,0.0
"2020","01","3303","04","0404","2","54105",3700.0,3700.0,0.0,0.0
"2020","01","3303","04","0404","2","54107",262150.0,262150.0,0.0,0.0
"2020","01","3303","04","0404","2","54108",2379115.0,2379115.0,0.0,0.0
"2020","01","3303","04","0404","2","54113",502835.0,502835.0,0.0,0.0
"2020","01","3303","04","0404","2","54114",15050.0,15050.0,0.0,0.0
"2020","01","3303","04","0404","2","54115",4585.0,4585.0,0.0,0.0
"2020","01","3303","04","0404","2","54199",59850.0,59850.0,0.0,0.0
"2020","01","3303","04","0404","2","54201",268580.0,268580.0,0.0,0.0
"2020","01","3303","04","0404","2","54202",102500.0,102500.0,0.0,0.0
"2020","01","3303","04","0404","2","54203",1425.0,1425.0,0.0,0.0
"2020","01","3303","04","0404","2","54307",171945.0,171945.0,0.0,0.0
"2020","01","3303","04","0404","2","54309",357620.0,357620.0,0.0,0.0
"2020","01","3303","04","0404","2","54310",43630.0,43630.0,0.0,0.0
"2020","01","3303","04","0404","2","54317",66435.0,66435.0,0.0,0.0
"2020","01","3303","04","0404","2","54399",94410.0,94410.0,0.0,0.0
"2020","01","3303","04","0404","2","54401",4230.0,4230.0,0.0,0.0
"2020","01","3303","04","0404","2","54403",105.0,105.0,0.0,0.0
"2020","01","3303","04","0404","2","54501",657770.0,657770.0,0.0,0.0
"2020","01","3303","04","0404","2","55599",15930.0,15930.0,0.0,0.0
"2020","01","3303","04","0404","2","55603",1735.0,1735.0,0.0,0.0
"2020","01","3303","04","0404","2","61101",27085.0,27085.0,0.0,0.0
"2020","01","3303","04","0404","2","61102",9375.0,9375.0,0.0,0.0
"2020","01","3303","04","0404","2","61103",502345.0,502345.0,0.0,0.0
"2020","01","3303","04","0404","2","61199",12370.0,12370.0,0.0,0.0
"2020","01","3303","04","0405","2","51101",3385215.0,3385215.0,0.0,0.0
"2020","01","3303","04","0405","2","51103",282095.0,282095.0,0.0,0.0
"2020","01","3303","04","0405","2","51104",204515.0,204515.0,0.0,0.0
"2020","01","3303","04","0405","2","51107",692165.0,692165.0,0.0,0.0
"2020","01","3303","04","0405","2","51201",225120.0,225120.0,0.0,0.0
"2020","01","3303","04","0405","2","51203",18760.0,18760.0,0.0,0.0
"2020","01","3303","04","0405","2","51204",22870.0,22870.0,0.0,0.0
"2020","01","3303","04","0405","2","51207",39060.0,39060.0,0.0,0.0
"2020","01","3303","04","0405","2","51301",23975.0,23975.0,0.0,0.0
"2020","01","3303","04","0405","2","51302",109595.0,109595.0,0.0,0.0
"2020","01","3303","04","0405","2","51401",376610.0,376610.0,0.0,0.0
"2020","01","3303","04","0405","2","51402",22255.0,22255.0,0.0,0.0
"2020","01","3303","04","0405","2","51403",12455.0,12455.0,0.0,0.0
"2020","01","3303","04","0405","2","51501",233620.0,233620.0,0.0,0.0
"2020","01","3303","04","0405","2","51502",17450.0,17450.0,0.0,0.0
"2020","01","3303","04","0405","2","51503",10900.0,10900.0,0.0,0.0
"2020","01","3303","04","0405","2","54104",6810.0,6810.0,0.0,0.0
"2020","01","3303","04","0405","2","54105",1755.0,1755.0,0.0,0.0
"2020","01","3303","04","0405","2","54107",256785.0,256785.0,0.0,0.0
"2020","01","3303","04","0405","2","54108",1219230.0,1219230.0,0.0,0.0
"2020","01","3303","04","0405","2","54113",221640.0,221640.0,0.0,0.0
"2020","01","3303","04","0405","2","54114",12140.0,12140.0,0.0,0.0
"2020","01","3303","04","0405","2","54115",1935.0,1935.0,0.0,0.0
"2020","01","3303","04","0405","2","54199",15995.0,15995.0,0.0,0.0
"2020","01","3303","04","0405","2","54201",110190.0,110190.0,0.0,0.0
"2020","01","3303","04","0405","2","54202",97955.0,97955.0,0.0,0.0
"2020","01","3303","04","0405","2","54307",73580.0,73580.0,0.0,0.0
"2020","01","3303","04","0405","2","54309",201965.0,201965.0,0.0,0.0
"2020","01","3303","04","0405","2","54399",29825.0,29825.0,0.0,0.0
"2020","01","3303","04","0405","2","54401",1145.0,1145.0,0.0,0.0
"2020","01","3303","04","0405","2","54403",420.0,420.0,0.0,0.0
"2020","01","3303","04","0405","2","54501",55075.0,55075.0,0.0,0.0
"2020","01","3303","04","0405","2","55599",12675.0,12675.0,0.0,0.0
"2020","01","3303","04","0405","2","55603",340.0,340.0,0.0,0.0
"2020","01","3303","04","0405","2","61101",15230.0,15230.0,0.0,0.0
"2020","01","3303","04","0405","2","61102",1955.0,1955.0,0.0,0.0
"2020","01","3303","04","0405","2","61103",138740.0,138740.0,0.0,0.0
"2020","01","3303","04","0405","2","61108",600.0,600.0,0.0,0.0
"2020","01","3303","04","0405","2","61199",9795.0,9795.0,0.0,0.0
"2020","01","3303","04","0406","2","51101",4101450.0,4101450.0,0.0,0.0
"2020","01","3303","04","0406","2","51103",341785.0,341785.0,0.0,0.0
"2020","01","3303","04","0406","2","51104",248665.0,248665.0,0.0,0.0
"2020","01","3303","04","0406","2","51107",834615.0,834615.0,0.0,0.0
"2020","01","3303","04","0406","2","51201",188820.0,188820.0,0.0,0.0
"2020","01","3303","04","0406","2","51203",15740.0,15740.0,0.0,0.0
"2020","01","3303","04","0406","2","51204",27260.0,27260.0,0.0,0.0
"2020","01","3303","04","0406","2","51207",43020.0,43020.0,0.0,0.0
"2020","01","3303","04","0406","2","51301",12000.0,12000.0,0.0,0.0
"2020","01","3303","04","0406","2","51302",97105.0,97105.0,0.0,0.0
"2020","01","3303","04","0406","2","51401",441525.0,441525.0,0.0,0.0
"2020","01","3303","04","0406","2","51402",22005.0,22005.0,0.0,0.0
"2020","01","3303","04","0406","2","51403",11500.0,11500.0,0.0,0.0
"2020","01","3303","04","0406","2","51501",285265.0,285265.0,0.0,0.0
"2020","01","3303","04","0406","2","51502",13925.0,13925.0,0.0,0.0
"2020","01","3303","04","0406","2","51503",9585.0,9585.0,0.0,0.0
"2020","01","3303","04","0406","2","54104",5095.0,5095.0,0.0,0.0
"2020","01","3303","04","0406","2","54105",2750.0,2750.0,0.0,0.0
"2020","01","3303","04","0406","2","54107",293520.0,293520.0,0.0,0.0
"2020","01","3303","04","0406","2","54108",1435400.0,1435400.0,0.0,0.0
"2020","01","3303","04","0406","2","54113",279470.0,279470.0,0.0,0.0
"2020","01","3303","04","0406","2","54114",21250.0,21250.0,0.0,0.0
"2020","01","3303","04","0406","2","54115",1515.0,1515.0,0.0,0.0
"2020","01","3303","04","0406","2","54199",26625.0,26625.0,0.0,0.0
"2020","01","3303","04","0406","2","54201",118900.0,118900.0,0.0,0.0
"2020","01","3303","04","0406","2","54202",68380.0,68380.0,0.0,0.0
"2020","01","3303","04","0406","2","54203",540.0,540.0,0.0,0.0
"2020","01","3303","04","0406","2","54304",205.0,205.0,0.0,0.0
"2020","01","3303","04","0406","2","54307",53310.0,53310.0,0.0,0.0
"2020","01","3303","04","0406","2","54309",360080.0,360080.0,0.0,0.0
"2020","01","3303","04","0406","2","54317",50680.0,50680.0,0.0,0.0
"2020","01","3303","04","0406","2","54399",27525.0,27525.0,0.0,0.0
"2020","01","3303","04","0406","2","54401",4985.0,4985.0,0.0,0.0
"2020","01","3303","04","0406","2","54501",111875.0,111875.0,0.0,0.0
"2020","01","3303","04","0406","2","55599",8685.0,8685.0,0.0,0.0
"2020","01","3303","04","0406","2","55603",605.0,605.0,0.0,0.0
"2020","01","3303","04","0406","2","61101",17215.0,17215.0,0.0,0.0
"2020","01","3303","04","0406","2","61102",3680.0,3680.0,0.0,0.0
"2020","01","3303","04","0406","2","61103",63530.0,63530.0,0.0,0.0
"2020","01","3303","04","0406","2","61199",6050.0,6050.0,0.0,0.0
"2020","01","3303","04","0407","2","51101",4906205.0,4906205.0,0.0,0.0
"2020","01","3303","04","0407","2","51103",408860.0,408860.0,0.0,0.0
"2020","01","3303","04","0407","2","51104",280365.0,280365.0,0.0,0.0
"2020","01","3303","04","0407","2","51107",994415.0,994415.0,0.0,0.0
"2020","01","3303","04","0407","2","51201",663800.0,663800.0,0.0,0.0
"2020","01","3303","04","0407","2","51203",55315.0,55315.0,0.0,0.0
"2020","01","3303","04","0407","2","51204",63160.0,63160.0,0.0,0.0
"2020","01","3303","04","0407","2","51301",8520.0,8520.0,0.0,0.0
"2020","01","3303","04","0407","2","51302",92750.0,92750.0,0.0,0.0
"2020","01","3303","04","0407","2","51401",532170.0,532170.0,0.0,0.0
"2020","01","3303","04","0407","2","51402",73135.0,73135.0,0.0,0.0
"2020","01","3303","04","0407","2","51403",10095.0,10095.0,0.0,0.0
"2020","01","3303","04","0407","2","51501",348475.0,348475.0,0.0,0.0
"2020","01","3303","04","0407","2","51502",50305.0,50305.0,0.0,0.0
"2020","01","3303","04","0407","2","51503",9035.0,9035.0,0.0,0.0
"2020","01","3303","04","0407","2","54104",1690.0,1690.0,0.0,0.0
"2020","01","3303","04","0407","2","54105",5700.0,5700.0,0.0,0.0
"2020","01","3303","04","0407","2","54107",39090.0,39090.0,0.0,0.0
"2020","01","3303","04","0407","2","54108",11001235.0,11001235.0,0.0,0.0
"2020","01","3303","04","0407","2","54113",498870.0,498870.0,0.0,0.0
"2020","01","3303","04","0407","2","54114",10800.0,10800.0,0.0,0.0
"2020","01","3303","04","0407","2","54115",57110.0,57110.0,0.0,0.0
"2020","01","3303","04","0407","2","54199",36710.0,36710.0,0.0,0.0
"2020","01","3303","04","0407","2","54201",281550.0,281550.0,0.0,0.0
"2020","01","3303","04","0407","2","54202",398600.0,398600.0,0.0,0.0
"2020","01","3303","04","0407","2","54307",102390.0,102390.0,0.0,0.0
"2020","01","3303","04","0407","2","54309",1039290.0,1039290.0,0.0,0.0
"2020","01","3303","04","0407","2","54399",282130.0,282130.0,0.0,0.0
"2020","01","3303","04","0407","2","54403",975.0,975.0,0.0,0.0
"2020","01","3303","04","0407","2","54501",116875.0,116875.0,0.0,0.0
"2020","01","3303","04","0407","2","55603",770.0,770.0,0.0,0.0
"2020","01","3303","04","0407","2","61101",51875.0,51875.0,0.0,0.0
"2020","01","3303","04","0407","2","61102",40490.0,40490.0,0.0,0.0
"2020","01","3303","04","0407","2","61103",550035.0,550035.0,0.0,0.0
"2020","01","3303","04","0407","2","61199",13095.0,13095.0,0.0,0.0
"2020","01","3303","04","0408","2","51101",5223815.0,5223815.0,0.0,0.0
"2020","01","3303","04","0408","2","51103",435315.0,435315.0,0.0,0.0
"2020","01","3303","04","0408","2","51104",300990.0,300990.0,0.0,0.0
"2020","01","3303","04","0408","2","51201",749340.0,749340.0,0.0,0.0
"2020","01","3303","04","0408","2","51203",62445.0,62445.0,0.0,0.0
"2020","01","3303","04","0408","2","51204",79530.0,79530.0,0.0,0.0
"2020","01","3303","04","0408","2","51301",94235.0,94235.0,0.0,0.0
"2020","01","3303","04","0408","2","51302",236565.0,236565.0,0.0,0.0
"2020","01","3303","04","0408","2","51401",553380.0,553380.0,0.0,0.0
"2020","01","3303","04","0408","2","51402",82165.0,82165.0,0.0,0.0
"2020","01","3303","04","0408","2","51403",32080.0,32080.0,0.0,0.0
"2020","01","3303","04","0408","2","51501",370640.0,370640.0,0.0,0.0
"2020","01","3303","04","0408","2","51502",58070.0,58070.0,0.0,0.0
"2020","01","3303","04","0408","2","51503",27195.0,27195.0,0.0,0.0
"2020","01","3303","04","0408","2","54104",3825.0,3825.0,0.0,0.0
"2020","01","3303","04","0408","2","54105",1900.0,1900.0,0.0,0.0
"2020","01","3303","04","0408","2","54107",400210.0,400210.0,0.0,0.0
"2020","01","3303","04","0408","2","54108",2174600.0,2174600.0,0.0,0.0
"2020","01","3303","04","0408","2","54113",369295.0,369295.0,0.0,0.0
"2020","01","3303","04","0408","2","54114",15900.0,15900.0,0.0,0.0
"2020","01","3303","04","0408","2","54115",7880.0,7880.0,0.0,0.0
"2020","01","3303","04","0408","2","54199",19350.0,19350.0,0.0,0.0
"2020","01","3303","04","0408","2","54201",134070.0,134070.0,0.0,0.0
"2020","01","3303","04","0408","2","54202",91535.0,91535.0,0.0,0.0
"2020","01","3303","04","0408","2","54203",300.0,300.0,0.0,0.0
"2020","01","3303","04","0408","2","54307",117030.0,117030.0,0.0,0.0
"2020","01","3303","04","0408","2","54309",425140.0,425140.0,0.0,0.0
"2020","01","3303","04","0408","2","54317",229560.0,229560.0,0.0,0.0
"2020","01","3303","04","0408","2","54399",61490.0,61490.0,0.0,0.0
"2020","01","3303","04","0408","2","54401",12895.0,12895.0,0.0,0.0
"2020","01","3303","04","0408","2","54403",120.0,120.0,0.0,0.0
"2020","01","3303","04","0408","2","54501",416875.0,416875.0,0.0,0.0
"2020","01","3303","04","0408","2","55599",8475.0,8475.0,0.0,0.0
"2020","01","3303","04","0408","2","55603",975.0,975.0,0.0,0.0
"2020","01","3303","04","0408","2","61101",24660.0,24660.0,0.0,0.0
"2020","01","3303","04","0408","2","61102",5960.0,5960.0,0.0,0.0
"2020","01","3303","04","0408","2","61103",128910.0,128910.0,0.0,0.0
"2020","01","3303","04","0408","2","61199",10695.0,10695.0,0.0,0.0
"2020","01","3303","04","0409","2","51101",2311745.0,2311745.0,0.0,0.0
"2020","01","3303","04","0409","2","51103",192650.0,192650.0,0.0,0.0
"2020","01","3303","04","0409","2","51104",134985.0,134985.0,0.0,0.0
"2020","01","3303","04","0409","2","51107",467045.0,467045.0,0.0,0.0
"2020","01","3303","04","0409","2","51201",1010415.0,1010415.0,0.0,0.0
"2020","01","3303","04","0409","2","51203",84195.0,84195.0,0.0,0.0
"2020","01","3303","04","0409","2","51204",57000.0,57000.0,0.0,0.0
"2020","01","3303","04","0409","2","51301",26320.0,26320.0,0.0,0.0
"2020","01","3303","04","0409","2","51302",159845.0,159845.0,0.0,0.0
"2020","01","3303","04","0409","2","51401",252965.0,252965.0,0.0,0.0
"2020","01","3303","04","0409","2","51402",114970.0,114970.0,0.0,0.0
"2020","01","3303","04","0409","2","51403",19370.0,19370.0,0.0,0.0
"2020","01","3303","04","0409","2","51501",160580.0,160580.0,0.0,0.0
"2020","01","3303","04","0409","2","51502",77500.0,77500.0,0.0,0.0
"2020","01","3303","04","0409","2","51503",16595.0,16595.0,0.0,0.0
"2020","01","3303","04","0409","2","54104",6510.0,6510.0,0.0,0.0
"2020","01","3303","04","0409","2","54105",1600.0,1600.0,0.0,0.0
"2020","01","3303","04","0409","2","54107",168835.0,168835.0,0.0,0.0
"2020","01","3303","04","0409","2","54108",1078815.0,1078815.0,0.0,0.0
"2020","01","3303","04","0409","2","54113",123695.0,123695.0,0.0,0.0
"2020","01","3303","04","0409","2","54114",6300.0,6300.0,0.0,0.0
"2020","01","3303","04","0409","2","54115",4100.0,4100.0,0.0,0.0
"2020","01","3303","04","0409","2","54199",19660.0,19660.0,0.0,0.0
"2020","01","3303","04","0409","2","54201",191280.0,191280.0,0.0,0.0
"2020","01","3303","04","0409","2","54202",58970.0,58970.0,0.0,0.0
"2020","01","3303","04","0409","2","54307",152490.0,152490.0,0.0,0.0
"2020","01","3303","04","0409","2","54309",199795.0,199795.0,0.0,0.0
"2020","01","3303","04","0409","2","54313",145.0,145.0,0.0,0.0
"2020","01","3303","04","0409","2","54317",14920.0,14920.0,0.0,0.0
"2020","01","3303","04","0409","2","54399",30400.0,30400.0,0.0,0.0
"2020","01","3303","04","0409","2","54401",595.0,595.0,0.0,0.0
"2020","01","3303","04","0409","2","54403",105.0,105.0,0.0,0.0
"2020","01","3303","04","0409","2","54501",223510.0,223510.0,0.0,0.0
"2020","01","3303","04","0409","2","55599",4105.0,4105.0,0.0,0.0
"2020","01","3303","04","0409","2","55603",2080.0,2080.0,0.0,0.0
"2020","01","3303","04","0409","2","61101",440.0,440.0,0.0,0.0
"2020","01","3303","04","0409","2","61102",595.0,595.0,0.0,0.0
"2020","01","3303","04","0409","2","61103",680.0,680.0,0.0,0.0
"2020","01","3303","04","0410","2","51101",1326740.0,1326740.0,0.0,0.0
"2020","01","3303","04","0410","2","51103",110565.0,110565.0,0.0,0.0
"2020","01","3303","04","0410","2","51104",66520.0,66520.0,0.0,0.0
"2020","01","3303","04","0410","2","51107",273505.0,273505.0,0.0,0.0
"2020","01","3303","04","0410","2","51201",267045.0,267045.0,0.0,0.0
"2020","01","3303","04","0410","2","51203",22270.0,22270.0,0.0,0.0
"2020","01","3303","04","0410","2","51204",11710.0,11710.0,0.0,0.0
"2020","01","3303","04","0410","2","51301",67685.0,67685.0,0.0,0.0
"2020","01","3303","04","0410","2","51302",37755.0,37755.0,0.0,0.0
"2020","01","3303","04","0410","2","51401",141170.0,141170.0,0.0,0.0
"2020","01","3303","04","0410","2","51402",32990.0,32990.0,0.0,0.0
"2020","01","3303","04","0410","2","51403",9145.0,9145.0,0.0,0.0
"2020","01","3303","04","0410","2","51501",92995.0,92995.0,0.0,0.0
"2020","01","3303","04","0410","2","51502",20035.0,20035.0,0.0,0.0
"2020","01","3303","04","0410","2","51503",7105.0,7105.0,0.0,0.0
"2020","01","3303","04","0410","2","54104",18840.0,18840.0,0.0,0.0
"2020","01","3303","04","0410","2","54105",300.0,300.0,0.0,0.0
"2020","01","3303","04","0410","2","54107",54130.0,54130.0,0.0,0.0
"2020","01","3303","04","0410","2","54108",863870.0,863870.0,0.0,0.0
"2020","01","3303","04","0410","2","54113",90345.0,90345.0,0.0,0.0
"2020","01","3303","04","0410","2","54114",4600.0,4600.0,0.0,0.0
"2020","01","3303","04","0410","2","54115",1800.0,1800.0,0.0,0.0
